Picarro Gas: time (epoch),Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: CO,Picarro Gas: H2O,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint,Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C)
1726697056.3776312,-0.99,-0.001,-0.006,0.021,1726697055.9681137,0.0,-2.6,1726697055.8820677,0,1726697055.8820677,7.8,-0.004,1726697055.9465845,75.0,100.08845453244956,1000.88037109375,25.0
1726697056.875064,-0.99,-0.001,-0.006,0.021,1726697056.4484925,0.0,-2.6,1726697056.3776312,0,1726697056.3776312,9.6,0.0,1726697056.4388976,75.0,100.09470459205568,1000.9531860351562,25.0
1726697057.371954,-0.99,-0.001,-0.006,0.021,1726697056.9608095,0.0,-2.6,1726697056.875064,0,1726697056.875064,9.8,-0.004,1726697056.9332914,75.0,100.09470459205568,1000.9517822265625,25.0
1726697057.883012,-0.99,-0.001,-0.006,0.021,1726697057.4455297,0.0,-2.6,1726697057.371954,0,1726697057.371954,8.6,0.0,1726697057.4444413,75.0,100.08845453244956,1000.8624877929688,25.0
1726697058.394735,-0.99,-0.001,-0.006,0.021,1726697057.9677052,0.0,-2.6,1726697057.883012,0,1726697057.883012,8.8,-0.002,1726697057.9315767,75.0,100.09157956225262,1000.9321899414062,25.0
1726697058.874038,-0.99,-0.001,-0.006,0.021,1726697058.4794831,0.0,-2.7,1726697058.394735,0,1726697058.394735,9.2,-0.002,1726697058.4656122,75.0,100.09157956225262,1000.90966796875,25.0
1726697059.3856807,-0.99,-0.001,-0.006,0.021,1726697058.9433305,0.0,-2.7,1726697058.874038,0,1726697058.874038,8.8,-0.002,1726697058.9306722,75.0,100.09157956225262,1000.9423217773438,25.0
1726697059.8817685,-0.99,-0.001,-0.006,0.021,1726697059.4630644,0.0,-2.8,1726697059.3856807,0,1726697059.3856807,9.6,-0.002,1726697059.4580522,75.0,100.09157956225262,1000.8920288085938,25.0
1726697060.3787668,-0.99,-0.001,-0.006,0.021,1726697059.9517732,0.0,-2.8,1726697059.8817685,0,1726697059.8817685,8.8,-0.002,1726697059.9379592,75.0,100.08845453244956,1000.8753662109375,25.0
1726697060.874064,-0.99,-0.001,-0.006,0.021,1726697060.463295,0.0,-2.8,1726697060.3787668,0,1726697060.3787668,9.2,-0.002,1726697060.4487882,75.0,100.08845453244956,1000.8759765625,25.0
1726697061.370944,-0.99,-0.001,-0.006,0.021,1726697060.9481685,0.0,-2.9,1726697060.874064,0,1726697060.874064,8.4,-0.002,1726697060.9452996,75.0,100.0853295026465,1000.8582153320312,25.0
1726697061.8809237,-0.99,-0.001,-0.006,0.021,1726697061.4486268,0.0,-2.9,1726697061.370944,0,1726697061.370944,9.6,-0.002,1726697061.439161,75.0,100.0853295026465,1000.8653564453125,25.0
1726697062.378585,-0.99,-0.001,-0.006,0.021,1726697061.9489524,0.0,-3.0,1726697061.8809237,0,1726697061.8809237,8.6,0.0,1726697061.9489524,75.0,100.08845453244956,1000.8955078125,25.0
1726697062.8755016,-0.99,-0.001,-0.006,0.021,1726697062.4652562,0.0,-3.0,1726697062.378585,0,1726697062.378585,8.6,0.0,1726697062.4458587,75.0,100.0853295026465,1000.8610229492188,25.0
1726697063.3876555,-0.99,-0.001,-0.006,0.021,1726697062.9501333,0.0,-3.0,1726697062.8755016,0,1726697062.8755016,8.6,0.0,1726697062.9415483,75.0,100.08845453244956,1000.906005859375,25.0
1726697063.884046,-0.99,-0.001,-0.006,0.021,1726697063.472697,0.0,-3.1,1726697063.3876555,0,1726697063.3876555,9.2,0.0,1726697063.4523203,75.0,100.09157956225262,1000.9298095703125,25.0
1726697064.3957443,-0.99,-0.001,-0.006,0.021,1726697063.9674032,0.0,-3.1,1726697063.884046,0,1726697063.884046,8.4,-0.004,1726697063.948683,75.0,100.09782962185875,1000.9864501953125,25.0
1726697064.8753407,-0.99,-0.001,-0.006,0.021,1726697064.4705608,0.0,-3.1,1726697064.3957443,0,1726697064.3957443,8.8,0.0,1726697064.4538553,75.0,100.09157956225262,1000.936767578125,25.0
1726697065.3872259,-0.99,-0.001,-0.006,0.021,1726697064.9514546,0.0,-3.1,1726697064.8753407,0,1726697064.8753407,9.0,0.0,1726697064.9390903,75.0,100.09470459205568,1000.9525756835938,25.0
1726697065.882715,-0.99,-0.001,-0.006,0.021,1726697065.4729943,0.0,-3.1,1726697065.3872259,0,1726697065.3872259,8.6,0.0,1726697065.450955,75.0,100.09470459205568,1000.9659423828125,25.0
1726697066.3790276,-0.99,-0.001,-0.006,0.021,1726697065.9524477,0.0,-3.1,1726697065.882715,0,1726697065.882715,8.8,-0.002,1726697065.946502,75.0,100.09157956225262,1000.9292602539062,25.0
1726697066.8758087,-0.99,-0.001,-0.006,0.021,1726697066.4481158,0.0,-3.1,1726697066.3790276,0,1726697066.3790276,10.2,0.0,1726697066.4418674,75.0,100.09782962185875,1000.9923095703125,25.0
1726697067.3715348,-0.99,-0.001,-0.006,0.021,1726697066.952821,0.0,-3.1,1726697066.8758087,0,1726697066.8758087,8.4,-0.002,1726697066.935672,75.0,100.09157956225262,1000.9226684570312,25.0
1726697067.8835716,-0.99,-0.001,-0.006,0.021,1726697067.4536948,0.0,-3.0,1726697067.3715348,0,1726697067.3715348,8.4,-0.002,1726697067.4321666,75.0,100.08845453244956,1000.8984985351562,25.0
1726697068.4126072,-0.99,-0.001,-0.006,0.021,1726697067.9529471,0.0,-3.0,1726697067.8835716,0,1726697067.8835716,8.8,-0.002,1726697067.9433494,75.0,100.08845453244956,1000.875244140625,25.0
1726697068.8761978,-0.99,-0.001,-0.006,0.021,1726697068.4821072,0.0,-3.0,1726697068.4116096,0,1726697068.4126072,9.0,-0.002,1726697068.4701638,75.0,100.0853295026465,1000.8530883789062,25.0
1726697069.3723114,-0.99,-0.001,-0.006,0.021,1726697068.94564,0.0,-2.9,1726697068.8761978,0,1726697068.8761978,8.0,-0.002,1726697068.9498396,75.0,100.09157956225262,1000.9263916015625,25.0
1726697069.884352,-0.99,-0.001,-0.006,0.021,1726697069.4552088,0.0,-2.9,1726697069.3723114,0,1726697069.3723114,8.2,0.0,1726697069.445261,75.0,100.08845453244956,1000.8866577148438,25.0
1726697070.4132109,-0.99,-0.001,-0.006,0.021,1726697069.9696684,0.0,-2.9,1726697069.884352,0,1726697069.884352,8.0,0.0,1726697069.9401653,75.0,100.08845453244956,1000.8931274414062,25.0
1726697070.8758492,-0.99,-0.001,-0.006,0.021,1726697070.4807513,0.0,-2.8,1726697070.412213,0,1726697070.4132109,9.4,0.0,1726697070.4586878,75.0,100.09157956225262,1000.9431762695312,25.0
1726697071.3727567,-0.99,-0.001,-0.006,0.021,1726697070.9563208,0.0,-2.8,1726697070.8758492,0,1726697070.8758492,8.0,-0.002,1726697070.9473336,75.0,100.09470459205568,1000.9459228515625,25.0
1726697071.882817,-0.99,-0.001,-0.006,0.021,1726697071.4569886,0.0,-2.7,1726697071.3727567,0,1726697071.3727567,8.8,-0.002,1726697071.4235766,75.0,100.09470459205568,1000.9415283203125,25.0
1726697072.3810475,-0.99,-0.001,-0.006,0.021,1726697071.969707,0.0,-2.7,1726697071.882817,0,1726697071.882817,9.0,0.0,1726697071.9537132,75.0,100.09782962185875,1000.9745483398438,25.0
1726697072.8771427,-0.99,-0.001,-0.006,0.021,1726697072.457365,0.0,-2.7,1726697072.3810475,0,1726697072.3810475,8.6,-0.002,1726697072.4491193,75.0,100.09470459205568,1000.9531860351562,25.0
1726697073.389426,-0.99,-0.001,-0.006,0.021,1726697072.95797,0.0,-2.6,1726697072.8771427,0,1726697072.8771427,9.0,-0.004,1726697072.9442148,75.0,100.09782962185875,1000.9445190429688,25.0
1726697073.8840868,-0.99,-0.001,-0.006,0.021,1726697073.457566,0.0,-2.6,1726697073.3738048,0,1726697073.389426,8.0,-0.002,1726697073.4415667,75.0,100.08845453244956,1000.9022827148438,25.0
1726697074.3799634,-0.99,-0.001,-0.006,0.021,1726697073.959435,0.0,-2.6,1726697073.8840868,0,1726697073.8840868,9.8,-0.002,1726697073.9503777,75.0,100.09157956225262,1000.9227905273438,25.0
1726697074.8783638,-0.99,-0.001,-0.006,0.021,1726697074.4593582,0.0,-2.6,1726697074.3799634,0,1726697074.3799634,9.6,0.0,1726697074.4464047,75.0,100.09157956225262,1000.9024047851562,25.0
1726697075.3880334,-0.99,-0.001,-0.006,0.021,1726697074.9602926,0.0,-2.6,1726697074.8783638,0,1726697074.8783638,9.2,-0.002,1726697074.9413228,75.0,100.09470459205568,1000.9498291015625,25.0
1726697075.9017897,-0.99,-0.001,-0.006,0.021,1726697075.4745207,0.0,-2.6,1726697075.3880334,0,1726697075.3880334,8.6,-0.002,1726697075.4532216,75.0,100.08845453244956,1000.9027709960938,25.0
1726697076.4119911,-0.99,-0.001,-0.006,0.021,1726697075.9762683,0.0,-2.6,1726697075.9017897,0,1726697075.9017897,8.2,0.0,1726697075.9638991,75.0,100.08845453244956,1000.8695068359375,25.0
1726697076.9166644,-0.99,-0.001,-0.006,0.021,1726697076.4985545,0.0,-2.6,1726697076.4119911,0,1726697076.4119911,9.4,0.0,1726697076.4637573,75.0,100.0853295026465,1000.8480834960938,25.0
1726697077.419802,-0.99,-0.001,-0.006,0.021,1726697076.9940221,0.0,-2.6,1726697076.9166644,0,1726697076.9166644,9.0,0.0,1726697076.9870691,75.0,100.0853295026465,1000.8504638671875,25.0
1726697077.950467,-0.99,-0.001,-0.006,0.021,1726697077.4908276,0.0,-2.6,1726697077.419802,0,1726697077.419802,9.0,-0.002,1726697077.4826422,75.0,100.08845453244956,1000.8828735351562,25.0
1726697078.4597023,-0.99,-0.001,-0.006,0.021,1726697078.01726,0.0,-2.6,1726697077.9484708,0,1726697077.9494686,9.0,0.0,1726697077.9981215,75.0,100.08845453244956,1000.8967895507812,25.0
1726697078.9726732,-0.99,-0.001,-0.006,0.021,1726697078.546242,0.0,-2.7,1726697078.4597023,0,1726697078.4597023,8.6,0.0,1726697078.5293808,75.0,100.0853295026465,1000.874755859375,25.0
1726697079.474017,-0.99,-0.001,-0.006,0.021,1726697079.042887,0.0,-2.7,1726697078.9726732,0,1726697078.9726732,8.8,-0.002,1726697079.0319448,75.0,100.08845453244956,1000.9016723632812,25.0
1726697079.9819636,-0.99,-0.001,-0.006,0.021,1726697079.5467036,0.0,-2.7,1726697079.474017,0,1726697079.474017,8.8,-0.002,1726697079.5435462,75.0,100.08220447284344,1000.8112182617188,25.0
1726697080.4928699,-0.99,-0.001,-0.006,0.021,1726697080.0505328,0.0,-2.7,1726697079.9819636,0,1726697079.9819636,9.2,0.0,1726697080.0331078,75.0,100.0853295026465,1000.8684692382812,25.0
1726697081.0051212,-0.99,-0.001,-0.006,0.021,1726697080.5791059,0.0,-2.8,1726697080.4928699,0,1726697080.4928699,9.6,-0.002,1726697080.5665042,75.0,100.09157956225262,1000.936767578125,25.0
1726697081.5024774,-0.99,-0.001,-0.006,0.021,1726697081.0912151,0.0,-2.8,1726697081.0051212,0,1726697081.0051212,9.0,-0.002,1726697081.0777717,75.0,100.08845453244956,1000.884521484375,25.0
1726697081.9988585,-0.99,-0.001,-0.006,0.021,1726697081.581867,0.0,-2.9,1726697081.5024774,0,1726697081.5024774,9.8,0.0,1726697081.573237,75.0,100.0853295026465,1000.8907470703125,25.0
1726697082.4950354,-0.99,-0.001,-0.006,0.021,1726697082.0678124,0.0,-2.9,1726697081.9988585,0,1726697081.9988585,8.2,0.0,1726697082.0678124,75.0,100.09470459205568,1000.9487915039062,25.0
1726697083.0071487,-0.99,-0.001,-0.006,0.021,1726697082.566179,0.0,-2.9,1726697082.4950354,0,1726697082.4950354,10.0,0.0,1726697082.5640774,75.0,100.08845453244956,1000.905517578125,25.0
1726697083.5027428,-0.99,-0.001,-0.006,0.021,1726697083.0764322,0.0,-3.0,1726697083.0071487,0,1726697083.0071487,9.4,-0.002,1726697083.0744374,75.0,100.09157956225262,1000.9049072265625,25.0
1726697083.9991832,-0.99,-0.001,-0.006,0.021,1726697083.5734918,0.0,-3.0,1726697083.5027428,0,1726697083.5027428,9.0,0.0,1726697083.5704424,75.0,100.09782962185875,1001.0020751953125,25.0
1726697084.5104952,-0.99,-0.001,-0.006,0.021,1726697084.0681856,0.0,-3.0,1726697083.9991832,0,1726697083.9991832,8.8,0.002,1726697084.049601,75.0,100.09157956225262,1000.9317626953125,25.0
1726697085.0404294,-0.99,-0.001,-0.006,0.021,1726697084.581393,0.0,-3.1,1726697084.5104952,0,1726697084.5104952,9.6,0.0,1726697084.551581,75.0,100.09157956225262,1000.9249267578125,25.0
1726697085.5508683,-0.99,-0.001,-0.006,0.021,1726697085.1093905,0.0,-3.1,1726697085.039419,0,1726697085.0404294,9.0,-0.002,1726697085.1046877,75.0,100.09157956225262,1000.9205322265625,25.0
1726697086.0633397,-0.99,-0.001,-0.006,0.021,1726697085.6376655,0.0,-3.2,1726697085.5508683,0,1726697085.5508683,8.4,-0.002,1726697085.6015189,75.0,100.09470459205568,1000.9435424804688,25.0
1726697086.5747771,-0.99,-0.001,-0.006,0.021,1726697086.1335301,0.0,-3.2,1726697086.0633397,0,1726697086.0633397,9.4,-0.002,1726697086.1278045,75.0,100.09470459205568,1000.9454345703125,25.0
1726697087.1047873,-0.99,-0.001,-0.006,0.021,1726697086.6614392,0.0,-3.2,1726697086.5747771,0,1726697086.5747771,9.2,0.0,1726697086.6386218,75.0,100.08845453244956,1000.9114990234375,25.0
1726697087.599246,-0.99,-0.001,-0.006,0.021,1726697087.1736066,0.0,-3.2,1726697087.1037889,0,1726697087.1047873,8.2,0.0,1726697087.1555965,75.0,100.09157956225262,1000.9403076171875,25.0
1726697088.111146,-0.99,-0.001,-0.006,0.021,1726697087.6701837,0.0,-3.2,1726697087.599246,0,1726697087.599246,8.6,-0.002,1726697087.661431,75.0,100.08845453244956,1000.8970336914062,25.0
1726697088.6227236,-0.99,-0.001,-0.006,0.021,1726697088.181451,0.0,-3.2,1726697088.111146,0,1726697088.111146,8.6,-0.002,1726697088.1730251,75.0,100.08845453244956,1000.8995361328125,25.0
1726697089.1208155,-0.99,-0.001,-0.006,0.021,1726697088.709434,0.0,-3.2,1726697088.6227236,0,1726697088.6227236,8.2,0.0,1726697088.6737516,75.0,100.09470459205568,1000.9361572265625,25.0
1726697089.6556916,-0.99,-0.001,-0.006,0.021,1726697089.2045197,0.0,-3.2,1726697089.1208155,0,1726697089.1208155,8.2,-0.002,1726697089.1792092,75.0,100.09157956225262,1000.9169311523438,25.0
1726697090.1287785,-0.99,-0.001,-0.006,0.021,1726697089.7245612,0.0,-3.1,1726697089.6556916,0,1726697089.6556916,8.8,0.0,1726697089.7221344,75.0,100.08845453244956,1000.8817749023438,25.0
1726697090.6250954,-0.99,-0.001,-0.006,0.021,1726697090.2054558,0.0,-3.1,1726697090.1287785,0,1726697090.1287785,9.8,0.0,1726697090.2018468,75.0,100.09157956225262,1000.925537109375,25.0
1726697091.1207757,-0.99,-0.001,-0.006,0.021,1726697090.7057707,0.0,-3.1,1726697090.6250954,0,1726697090.6250954,7.6,0.0,1726697090.6973717,75.0,100.09470459205568,1000.96044921875,25.0
1726697092.6322412,-0.99,-0.001,-0.006,0.021,1726697090.7057707,0.0,-3.1,1726697091.1207757,0,1726697091.1207757,8.6,-0.002,1726697091.1924975,75.0,100.09470459205568,1000.9468994140625,25.0
1726697093.1202936,-0.99,-0.001,-0.006,0.021,1726697092.70771,0.0,-3.0,1726697092.6322412,0,1726697092.6322412,9.4,-0.002,1726697092.6906648,75.0,100.09470459205568,1000.9633178710938,25.0
1726697093.6326876,-0.99,-0.001,-0.006,0.021,1726697093.1900778,0.0,-2.9,1726697093.1202936,0,1726697093.1202936,8.2,-0.002,1726697093.1735878,75.0,100.10095465166181,1001.0050659179688,25.0
1726697094.1287396,-0.99,-0.001,-0.006,0.021,1726697093.7035058,0.0,-2.8,1726697093.6326876,0,1726697093.6326876,8.8,-0.002,1726697093.6776857,75.0,100.08845453244956,1000.90576171875,25.0
1726697094.62634,-0.99,-0.001,-0.006,0.021,1726697094.1984375,0.0,-2.8,1726697094.1287396,0,1726697094.1287396,8.8,0.0,1726697094.1964428,75.0,100.09470459205568,1000.9495239257812,25.0
1726697095.1225228,-0.99,-0.001,-0.006,0.021,1726697094.7084951,0.0,-2.7,1726697094.62634,0,1726697094.62634,9.2,-0.002,1726697094.692162,75.0,100.09782962185875,1000.985595703125,25.0
1726697095.6763315,-0.99,-0.001,-0.006,0.021,1726697095.1918805,0.0,-2.7,1726697095.1225228,0,1726697095.1225228,8.0,0.0,1726697095.186496,75.0,100.09782962185875,1000.9735717773438,25.0
1726697096.1468785,-0.99,-0.001,-0.006,0.021,1726697095.7526643,0.0,-2.6,1726697095.6763315,0,1726697095.6763315,8.6,-0.002,1726697095.7465465,75.0,100.09782962185875,1000.9686889648438,25.0
1726697096.6591725,-0.99,-0.001,-0.006,0.021,1726697096.2279227,0.0,-2.6,1726697096.1468785,0,1726697096.1468785,9.4,0.0,1726697096.210016,75.0,100.09157956225262,1000.9093017578125,25.0
1726697097.170236,-0.99,-0.001,-0.006,0.021,1726697096.7439394,0.0,-2.5,1726697096.6591725,0,1726697096.6591725,8.4,0.0,1726697096.7107003,75.0,100.09782962185875,1000.99755859375,25.0
1726697097.7118974,-0.99,-0.001,-0.006,0.021,1726697097.2390757,0.0,-2.5,1726697097.170236,0,1726697097.170236,8.8,0.0,1726697097.2320938,75.0,100.09782962185875,1001.0094604492188,25.0
1726697098.1788254,-0.99,-0.001,-0.006,0.021,1726697097.784466,0.0,-2.4,1726697097.7118974,0,1726697097.7118974,8.6,-0.002,1726697097.7645636,75.0,100.09470459205568,1000.9743041992188,25.0
1726697098.7084875,-0.99,-0.001,-0.006,0.021,1726697098.248107,0.0,-2.4,1726697098.1788254,0,1726697098.1788254,8.8,-0.002,1726697098.2395196,75.0,100.09782962185875,1000.97265625,25.0
1726697099.1714437,-0.99,-0.001,-0.006,0.021,1726697098.7652175,0.0,-2.4,1726697098.7074876,0,1726697098.7084875,8.4,0.0,1726697098.7652175,75.0,100.09157956225262,1000.9171752929688,25.0
1726697099.6833143,-0.99,-0.001,-0.006,0.021,1726697099.2461126,0.0,-2.4,1726697099.1714437,0,1726697099.1714437,8.6,0.0,1726697099.2301595,75.0,100.09470459205568,1000.9473266601562,25.0
1726697100.2143455,-0.99,-0.001,-0.006,0.021,1726697099.7684002,0.0,-2.4,1726697099.6833143,0,1726697099.6833143,8.2,-0.002,1726697099.7576094,75.0,100.09470459205568,1000.9561767578125,25.0
1726697100.7223814,-0.99,-0.001,-0.006,0.021,1726697100.2957284,0.0,-2.4,1726697100.2137878,0,1726697100.2143455,9.2,-0.002,1726697100.285268,75.0,100.09470459205568,1000.9559326171875,25.0
1726697101.2344012,-0.99,-0.001,-0.006,0.021,1726697100.8083286,0.0,-2.3,1726697100.7223814,0,1726697100.7223814,8.6,-0.002,1726697100.796174,75.0,100.09470459205568,1000.9695434570312,25.0
1726697101.7459552,-0.99,-0.001,-0.006,0.021,1726697101.3192823,0.0,-2.4,1726697101.2344012,0,1726697101.2344012,7.4,0.0,1726697101.283632,75.0,100.09470459205568,1000.9671630859375,25.0
1726697102.2580547,-0.99,-0.001,-0.006,0.021,1726697101.831132,0.0,-2.4,1726697101.7459552,0,1726697101.7459552,8.2,-0.002,1726697101.7981772,75.0,100.10095465166181,1001.0162353515625,25.0
1726697102.7544334,-0.99,-0.001,-0.006,0.021,1726697102.328631,0.0,-2.4,1726697102.2580547,0,1726697102.2580547,9.0,0.0,1726697102.3146799,75.0,100.09470459205568,1000.955078125,25.0
1726697103.2516067,-0.99,-0.001,-0.006,0.021,1726697102.8320084,0.0,-2.4,1726697102.7544334,0,1726697102.7544334,9.2,-0.002,1726697102.8255439,75.0,100.09782962185875,1000.965576171875,25.0
1726697103.747691,-0.99,-0.001,-0.006,0.021,1726697103.3330276,0.0,-2.4,1726697103.2516067,0,1726697103.2516067,8.4,0.0,1726697103.3206377,75.0,100.09782962185875,1000.9930419921875,25.0
1726697104.259378,-0.99,-0.001,-0.006,0.021,1726697103.8318424,0.0,-2.5,1726697103.747691,0,1726697103.747691,8.8,-0.002,1726697103.816015,75.0,100.09782962185875,1000.9820556640625,25.0
1726697104.7542646,-0.99,-0.001,-0.006,0.021,1726697104.3442857,0.0,-2.5,1726697104.259378,0,1726697104.259378,9.2,0.0,1726697104.3279185,75.0,100.09470459205568,1000.96142578125,25.0
1726697105.2506971,-0.99,-0.001,-0.006,0.021,1726697104.8341944,0.0,-2.5,1726697104.7542646,0,1726697104.7542646,8.6,-0.002,1726697104.823847,75.0,100.09470459205568,1000.9589233398438,25.0
1726697105.7784019,-0.99,-0.001,-0.006,0.021,1726697105.334688,0.0,-2.5,1726697105.2506971,0,1726697105.2506971,8.8,-0.002,1726697105.3180482,75.0,100.10095465166181,1001.0044555664062,25.0
1726697106.2585511,-0.99,-0.001,-0.006,0.021,1726697105.83789,0.0,-2.6,1726697105.761941,0,1726697105.778067,9.6,0.0,1726697105.83789,75.0,100.10407968146487,1001.0543823242188,25.0
1726697106.754791,-0.99,-0.001,-0.006,0.021,1726697106.3280354,0.0,-2.6,1726697106.2585511,0,1726697106.2585511,8.0,-0.002,1726697106.324426,75.0,100.09782962185875,1000.9797973632812,25.0
1726697107.2517962,-0.99,-0.001,-0.006,0.021,1726697106.8353014,0.0,-2.6,1726697106.754791,0,1726697106.754791,8.8,0.0,1726697106.8199227,75.0,100.09470459205568,1000.9395141601562,25.0
1726697107.7465613,-0.99,-0.001,-0.006,0.021,1726697107.3355956,0.0,-2.7,1726697107.2517962,0,1726697107.2517962,8.4,-0.002,1726697107.302481,75.0,100.08845453244956,1000.8980102539062,25.0
1726697108.2597604,-0.99,-0.001,-0.006,0.021,1726697107.8200307,0.0,-2.7,1726697107.7465613,0,1726697107.7465613,8.4,-0.002,1726697107.8108337,75.0,100.09782962185875,1000.9988403320312,25.0
1726697108.771117,-0.99,-0.001,-0.006,0.021,1726697108.343929,0.0,-2.8,1726697108.2597604,0,1726697108.2597604,8.2,-0.002,1726697108.321756,75.0,100.10407968146487,1001.0428466796875,25.0
1726697109.250532,-0.99,-0.001,-0.006,0.021,1726697108.8563955,0.0,-2.8,1726697108.771117,0,1726697108.771117,8.2,0.0,1726697108.840141,75.0,100.09782962185875,1000.9727783203125,25.0
1726697109.7806153,-0.99,-0.001,-0.006,0.021,1726697109.336847,0.0,-2.9,1726697109.250532,0,1726697109.250532,8.8,-0.002,1726697109.3127785,75.0,100.09782962185875,1000.9948120117188,25.0
1726697110.2585547,-0.99,-0.001,-0.006,0.021,1726697109.8482823,0.0,-2.9,1726697109.7793946,0,1726697109.7796178,8.8,0.0,1726697109.8406718,75.0,100.10095465166181,1001.01123046875,25.0
1726697110.755383,-0.99,-0.001,-0.006,0.021,1726697110.3384566,0.0,-2.9,1726697110.2585547,0,1726697110.2585547,8.0,0.0,1726697110.3193562,75.0,100.09470459205568,1000.9545288085938,25.0
1726697111.250393,-0.99,-0.001,-0.006,0.021,1726697110.8393135,0.0,-2.9,1726697110.755383,0,1726697110.755383,8.6,0.0,1726697110.8308864,75.0,100.09470459205568,1000.936279296875,25.0
1726697111.7800689,-0.99,-0.001,-0.006,0.021,1726697111.3207717,0.0,-3.0,1726697111.250393,0,1726697111.250393,9.0,0.0,1726697111.3094354,75.0,100.09782962185875,1000.976318359375,25.0
1726697112.2594166,-0.99,-0.001,-0.006,0.021,1726697111.8496575,0.0,-3.0,1726697111.7793062,0,1726697111.7800689,9.6,-0.002,1726697111.8257446,75.0,100.09157956225262,1000.9364013671875,25.0
1726697112.755915,-0.99,-0.001,-0.006,0.021,1726697112.3278587,0.0,-3.0,1726697112.2594166,0,1726697112.2594166,8.2,-0.002,1726697112.3159904,75.0,100.09470459205568,1000.9446411132812,25.0
1726697113.2516835,-0.99,-0.001,-0.006,0.021,1726697112.8408716,0.0,-3.0,1726697112.755915,0,1726697112.755915,9.4,0.0,1726697112.807067,75.0,100.08845453244956,1000.91650390625,25.0
1726697113.7468035,-0.99,-0.001,-0.006,0.021,1726697113.3251414,0.0,-3.0,1726697113.2516835,0,1726697113.2516835,8.8,0.0,1726697113.3070872,75.0,100.09157956225262,1000.942138671875,25.0
1726697114.2599816,-0.99,-0.001,-0.006,0.021,1726697113.8251927,0.0,-3.0,1726697113.7468035,0,1726697113.7468035,9.0,0.0,1726697113.8024476,75.0,100.09157956225262,1000.9121704101562,25.0
1726697114.7704785,-0.99,-0.001,-0.006,0.021,1726697114.3444254,0.0,-2.9,1726697114.2599816,0,1726697114.2599816,8.0,-0.002,1726697114.311216,75.0,100.08845453244956,1000.9091186523438,25.0
1726697115.2527459,-0.99,-0.001,-0.006,0.021,1726697114.8572023,0.0,-2.9,1726697114.7704785,0,1726697114.7704785,9.4,-0.002,1726697114.8418963,75.0,100.09470459205568,1000.9641723632812,25.0
1726697115.7470775,-0.99,-0.001,-0.006,0.021,1726697115.3267345,0.0,-2.9,1726697115.2527459,0,1726697115.2527459,9.2,0.0,1726697115.3206522,75.0,100.10095465166181,1000.9850463867188,25.0
1726697116.2592075,-0.99,-0.001,-0.006,0.021,1726697115.8264558,0.0,-2.8,1726697115.7470775,0,1726697115.7470775,8.6,0.002,1726697115.8159697,75.0,100.09782962185875,1000.9700317382812,25.0
1726697116.754713,-0.99,-0.001,-0.006,0.021,1726697116.3439605,0.0,-2.8,1726697116.2592075,0,1726697116.2592075,8.8,0.0,1726697116.3271203,75.0,100.0853295026465,1000.86865234375,25.0
1726697117.2523594,-0.99,-0.001,-0.006,0.021,1726697116.8246698,0.0,-2.7,1726697116.754713,0,1726697116.754713,8.6,0.0,1726697116.8226714,75.0,100.09157956225262,1000.92626953125,25.0
1726697117.7633953,-0.99,-0.001,-0.006,0.021,1726697117.328516,0.0,-2.7,1726697117.2523594,0,1726697117.2523594,9.0,-0.002,1726697117.3174775,75.0,100.0853295026465,1000.86474609375,25.0
1726697118.244734,-0.99,-0.001,-0.006,0.021,1726697117.8501632,0.0,-2.7,1726697117.7633953,0,1726697117.7633953,8.2,0.0,1726697117.8297884,75.0,100.08845453244956,1000.899658203125,25.0
1726697118.7709563,-0.99,-0.001,-0.006,0.021,1726697118.3288465,0.0,-2.6,1726697118.244734,0,1726697118.244734,9.2,-0.002,1726697118.2967436,75.0,100.09157956225262,1000.9132690429688,25.0
1726697119.2684338,-0.99,-0.001,-0.006,0.021,1726697118.8581402,0.0,-2.6,1726697118.7709563,0,1726697118.7709563,8.8,0.0,1726697118.8314857,75.0,100.08845453244956,1000.8887939453125,25.0
1726697120.8176017,-0.99,-0.001,-0.006,0.021,1726697118.8581402,0.0,-2.6,1726697119.2527974,0,1726697119.2684338,8.4,0.0,1726697119.3317058,75.0,100.09157956225262,1000.89599609375,25.0
1726697121.3163257,-0.99,-0.001,-0.006,0.021,1726697120.8973427,0.0,-2.5,1726697120.8176017,0,1726697120.8176017,8.2,0.0,1726697120.8967829,75.0,100.09470459205568,1000.93701171875,25.0
1726697121.8480976,-0.99,-0.001,-0.006,0.021,1726697121.39774,0.0,-2.5,1726697121.3163257,0,1726697121.3163257,7.8,0.0,1726697121.3769639,75.0,100.09470459205568,1000.9453125,25.0
