Picarro Gas: time (epoch),Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: CO,Picarro Gas: H2O,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1739841374.457753,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841374.457753,39.984,24024.625,0.058,198.716,0.383,0.021,1739841374.4571671,1.01,-2.3,1739841373.4507463,0,1739841374.4571671,-0.8000000000000003,-0.008000000000000004,1739841374.457753,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
1739841375.4468756,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841375.4468756,39.984,24024.625,0.058,198.716,0.383,0.021,1739841375.4468756,1.01,-2.3,1739841374.4561977,0,1739841375.4468756,-0.8000000000000003,-0.008000000000000004,1739841375.4468756,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
1739841376.4611933,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841376.4611933,39.984,24024.625,0.058,198.716,0.383,0.021,1739841376.460186,1.01,-2.3,1739841375.4460652,0,1739841376.460186,-0.8000000000000003,-0.008000000000000004,1739841376.4611933,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
1739841377.4777758,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841377.4777758,39.984,24024.625,0.058,198.716,0.383,0.021,1739841377.4769068,1.01,-2.3,1739841376.460186,0,1739841377.4769068,-0.8000000000000003,-0.008000000000000004,1739841377.4777758,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
1739841378.4667234,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841378.4667234,39.984,24024.625,0.058,198.716,0.383,0.021,1739841378.4657261,1.01,-2.3,1739841377.4759088,0,1739841378.4657261,-0.8000000000000003,-0.008000000000000004,1739841378.4667234,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan
1739841379.477603,39.984,24024.625,0.058,24024.625,0.058,198.716,1739841379.477603,39.984,24024.625,0.058,198.716,0.383,0.021,1739841379.476938,1.01,-2.3,1739841378.4647596,0,1739841379.476938,-0.8000000000000003,-0.008000000000000004,1739841379.477603,3000.0,100.00095369796384,999.013671875,25.0,1739841362.1728134,nan































































































































































1739842287.7111397,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842287.7111397,39.984,24024.625,0.058,198.716,0.383,0.021,1739842287.7111397,1.01,-2.3,1739842287.7111397,0,1739842287.7111397,-0.8000000000000003,-0.008000000000000004,1739842287.7120934,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842288.7178013,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842288.7178013,39.984,24024.625,0.058,198.716,0.383,0.021,1739842288.7178013,1.01,-2.3,1739842288.7168036,0,1739842288.7168036,-0.8000000000000003,-0.008000000000000004,1739842288.7178013,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842289.7015045,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842289.7015045,39.984,24024.625,0.058,198.716,0.383,0.021,1739842289.7015045,1.01,-2.3,1739842289.7005382,0,1739842289.7015045,-0.8000000000000003,-0.008000000000000004,1739842289.7015045,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842290.7057192,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842290.7057192,39.984,24024.625,0.058,198.716,0.383,0.021,1739842290.7057192,1.01,-2.3,1739842290.7057192,0,1739842290.7057192,-0.8000000000000003,-0.008000000000000004,1739842290.7065551,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842291.711177,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842291.711177,39.984,24024.625,0.058,198.716,0.383,0.021,1739842291.711177,1.01,-2.3,1739842291.7102087,0,1739842291.711177,-0.8000000000000003,-0.008000000000000004,1739842291.711177,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842292.7122853,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842292.7122853,39.984,24024.625,0.058,198.716,0.383,0.021,1739842292.7122853,1.01,-2.3,1739842292.7122853,0,1739842292.7122853,-0.8000000000000003,-0.008000000000000004,1739842292.7122853,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842293.7154374,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842293.7154374,39.984,24024.625,0.058,198.716,0.383,0.021,1739842293.7154374,1.01,-2.3,1739842293.7154374,0,1739842293.7154374,-0.8000000000000003,-0.008000000000000004,1739842293.7165027,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842294.7263515,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842294.7263515,39.984,24024.625,0.058,198.716,0.383,0.021,1739842294.7263515,1.01,-2.3,1739842294.7248547,0,1739842294.7259254,-0.8000000000000003,-0.008000000000000004,1739842294.7263515,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842295.7293363,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842295.7293363,39.984,24024.625,0.058,198.716,0.383,0.021,1739842295.7293363,1.01,-2.3,1739842295.728023,0,1739842295.7289915,-0.8000000000000003,-0.008000000000000004,1739842295.7296398,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842296.7202537,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842296.7202537,39.984,24024.625,0.058,198.716,0.383,0.021,1739842296.7202537,1.01,-2.3,1739842296.7195327,0,1739842296.7195327,-0.8000000000000003,-0.008000000000000004,1739842296.7202537,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842297.7309632,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842297.7309632,39.984,24024.625,0.058,198.716,0.383,0.021,1739842297.7309632,1.01,-2.3,1739842297.7309632,0,1739842297.7309632,-0.8000000000000003,-0.008000000000000004,1739842297.7319279,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842298.733191,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842298.733191,39.984,24024.625,0.058,198.716,0.383,0.021,1739842298.733191,1.01,-2.3,1739842298.7317886,0,1739842298.7327573,-0.8000000000000003,-0.008000000000000004,1739842298.7334843,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842299.7355502,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842299.7355502,39.984,24024.625,0.058,198.716,0.383,0.021,1739842299.7355502,1.01,-2.3,1739842299.7355502,0,1739842299.7355502,-0.8000000000000003,-0.008000000000000004,1739842299.7365186,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842300.7268395,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842300.7268395,39.984,24024.625,0.058,198.716,0.383,0.021,1739842300.7268395,1.01,-2.3,1739842300.7268395,0,1739842300.7268395,-0.8000000000000003,-0.008000000000000004,1739842300.7278068,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan
1739842301.7334826,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842301.7334826,39.984,24024.625,0.058,198.716,0.383,0.021,1739842301.7334826,1.01,-2.3,1739842301.7322757,0,1739842301.7322757,-0.8000000000000003,-0.008000000000000004,1739842301.7337642,3000.0,100.00095369796384,999.013671875,25.0,1739842284.405598,nan

1739842731.9888415,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842731.9888415,39.984,24024.625,0.058,198.716,0.383,0.021,1739842731.9888415,1.01,-2.3,1739842717.6717255,nan,1739842731.9888415,-0.8000000000000003,-0.008000000000000004,1739842731.9888415,3000.0,100.00095369796384,999.013671875,25.0,1739842717.6717255,nan
1739842733.0108843,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842733.0108843,39.984,24024.625,0.058,198.716,0.383,0.021,1739842733.0108843,1.01,-2.3,1739842731.987845,0,1739842733.0108843,-0.8000000000000003,-0.008000000000000004,1739842733.0108843,3000.0,100.00095369796384,999.013671875,25.0,1739842717.6717255,nan
1739842734.0024557,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842734.0024557,39.984,24024.625,0.058,198.716,0.383,0.021,1739842734.0024557,1.01,-2.3,1739842733.0108843,0,1739842734.0014255,-0.8000000000000003,-0.008000000000000004,1739842734.003455,3000.0,100.00095369796384,999.013671875,25.0,1739842717.6717255,nan
1739842734.999917,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842734.999917,39.984,24024.625,0.058,198.716,0.383,0.021,1739842734.9992077,1.01,-2.3,1739842734.0014255,0,1739842734.9992077,-0.8000000000000003,-0.008000000000000004,1739842734.999917,3000.0,100.00095369796384,999.013671875,25.0,1739842717.6717255,nan
1739842736.0014312,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842736.0014312,39.984,24024.625,0.058,198.716,0.383,0.021,1739842736.0004358,1.01,-2.3,1739842734.9982264,0,1739842736.0004358,-0.8000000000000003,-0.008000000000000004,1739842736.0014312,3000.0,100.00095369796384,999.013671875,25.0,1739842717.6717255,nan
1739842736.9905748,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842736.9905748,39.984,24024.625,0.058,198.716,0.383,0.021,1739842736.9896202,1.01,-2.3,1739842735.9994366,0,1739842736.9896202,-0.8000000000000003,-0.008000000000000004,1739842736.9905748,3000.0,100.00095369796384,999.013671875,25.0,1739842717.6717255,nan
1739842738.0167794,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842738.0167794,39.984,24024.625,0.058,198.716,0.383,0.021,1739842738.0167794,1.01,-2.3,1739842736.9896202,0,1739842738.0167794,-0.8000000000000003,-0.008000000000000004,1739842738.0167794,3000.0,100.00095369796384,999.013671875,25.0,1739842717.6717255,nan
1739842738.991819,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842738.991819,39.984,24024.625,0.058,198.716,0.383,0.021,1739842738.9908094,1.01,-2.3,1739842738.0097997,0,1739842738.9908094,-0.8000000000000003,-0.008000000000000004,1739842738.991819,3000.0,100.00095369796384,999.013671875,25.0,1739842717.6717255,nan
1739842739.9905715,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842739.9905715,39.984,24024.625,0.058,198.716,0.383,0.021,1739842739.9905715,1.01,-2.3,1739842738.9904394,0,1739842739.9905715,-0.8000000000000003,-0.008000000000000004,1739842739.9905715,3000.0,100.00095369796384,999.013671875,25.0,1739842717.6717255,nan
1739842740.9921718,39.984,24024.625,0.058,24024.625,0.058,198.716,1739842740.9921718,39.984,24024.625,0.058,198.716,0.383,0.021,1739842740.991173,1.01,-2.3,1739842739.9901602,0,1739842740.991173,-0.8000000000000003,-0.008000000000000004,1739842740.9921718,3000.0,100.00095369796384,999.013671875,25.0,1739842717.6717255,nan
